0.81400	0.00416
0.80655	0.00768
0.80487	0.00596
0.80468 0.00437
0.80548	0.00706
0.80176	0.00571
0.80342	0.00579
0.80363	0.00524
0.79508	0.00968
0.80194	0.00579
0.80361	0.00582
0.80241	0.00799
