529	115
530	85
531	95
532	98
533	97
534	86
535	90
536	95
537	85
538	119
539	90
540	99
541	92
542	110
543	88
544	95
545	109
546	89
547	91
548	91
549	94
550	73
551	102
552	93
553	92
554	104
555	113
556	105
557	106
558	82
559	85
560	79
561	102
562	95
563	94
564	91
565	75
566	82
567	74
568	84
569	99
570	87
571	97
572	84
573	86
574	70
575	84
576	77
577	90
578	85
579	72
580	74
581	85
582	71
583	86
584	76
585	70
586	78
587	83
588	64
589	88
590	83
591	88
592	78
593	80
594	75
595	82
596	78
597	70
598	72
599	76
600	77
601	68
602	78
603	70
604	67
605	67
606	79
607	80
608	63
609	80
610	66
611	77
612	59
613	75
614	65
615	51
616	74
617	64
618	63
619	75
620	66
621	76
622	64
623	76
624	63
625	68
626	62
627	59
628	73
629	81
630	72
631	71
632	61
633	58
634	71
635	68
636	60
637	85
638	65
639	50
640	75
641	66
642	73
643	76
644	84
645	70
646	59
647	65
648	77
649	81
650	71
651	84
652	75
653	64
654	65
655	82
656	81
657	68
658	91
659	58
660	84
661	59
662	66
663	72
664	76
665	68
666	68
667	72
668	68
669	66
670	62
671	72
672	61
673	60
674	72
675	69
676	81
677	62
678	76
679	66
680	72
681	54
682	49
683	58
684	54
685	62
686	55
687	50
688	46
689	63
690	51
691	57
692	61
693	69
694	48
695	51
696	57
697	57
698	43
699	69
700	60
701	63
702	56
703	55
704	47
705	51
706	38
707	45
708	59
709	45
710	36
711	43
712	38
713	54
714	49
715	58
716	62
717	47
718	47
719	51
720	45
721	39
722	51
723	39
724	70
725	43
726	55
727	41
728	51
729	55
730	44
731	44
732	55
733	46
734	56
735	44
736	35
737	46
738	45
739	43
740	43
741	50
742	47
743	56
744	49
745	64
746	44
747	43
748	55
749	49
750	59
751	58
752	62
753	57
754	56
755	71
756	52
757	66
758	48
759	51
760	67
761	56
762	71
763	70
764	64
765	64
766	66
767	69
768	70
769	75
770	68
771	78
772	90
773	82
774	76
775	73
776	80
777	75
778	92
779	69
780	90
781	86
782	84
783	92
784	99
785	76
786	85
787	99
788	82
789	82
790	77
791	94
792	81
793	82
794	73
795	68
796	74
797	83
798	79
799	82
800	65
801	79
802	75
803	84
804	69
805	83
806	50
807	60
808	40
809	53
810	74
811	60
812	61
813	48
814	50
815	58
816	56
817	53
818	41
819	46
820	44
821	57
822	47
823	42
824	45
825	50
826	38
827	49
828	58
829	53
830	39
831	52
832	42
833	34
834	47
835	44
836	44
837	45
838	36
839	41
840	48
841	35
842	52
843	54
844	48
845	34
846	44
847	48
848	45
849	40
850	40
851	57
852	46
853	42
854	56
855	53
856	55
857	37
858	44
859	53
860	52
861	56
862	48
863	61
864	64
865	60
866	60
867	63
868	55
869	62
870	42
871	78
872	51
873	75
874	67
875	62
876	58
877	75
878	56
879	68
880	58
881	63
882	62
883	73
884	56
885	69
886	59
887	63
888	58
889	48
890	50
891	44
892	54
893	49
894	53
895	61
896	57
897	58
898	54
899	60
900	53
901	38
902	50
903	44
904	41
905	55
906	40
907	59
908	42
909	37
910	37
911	49
912	37
913	51
914	48
915	37
916	36
917	41
918	40
919	36
920	37
921	30
922	38
923	27
924	29
925	45
926	43
927	35
928	33
929	41
930	29
931	36
932	34
933	32
934	32
935	32
936	27
937	33
938	39
939	46
940	48
941	42
942	37
943	33
944	30
945	37
946	38
947	41
948	41
949	49
950	45
951	50
952	42
953	37
954	28
955	52
956	49
957	32
958	38
959	36
960	39
961	42
962	52
963	54
964	38
965	47
966	46
967	37
968	28
969	38
970	48
971	47
972	46
973	44
974	24
975	37
976	35
977	49
978	62
979	43
980	40
981	49
982	43
983	40
984	45
985	49
986	35
987	37
988	41
989	51
990	45
991	36
992	38
993	45
994	37
995	58
996	40
997	55
998	41
999	43
1000	44
1001	36
1002	41
1003	43
1004	42
1005	51
1006	50
1007	53
1008	46
1009	47
1010	43
1011	37
1012	51
1013	24
1014	51
1015	53
1016	37
1017	37
1018	38
1019	42
1020	0
1021	0
1022	0
1023	0
