534	16
535	25
536	22
537	25
538	22
539	33
540	34
541	22
542	21
543	32
544	28
545	21
546	22
547	19
548	19
549	22
550	23
551	28
552	33
553	25
554	26
555	20
556	24
557	23
558	23
559	26
560	24
561	28
562	32
563	29
564	33
565	30
566	22
567	23
568	29
569	22
570	18
571	28
572	25
573	24
574	31
575	25
576	23
577	30
578	24
579	31
580	29
581	15
582	24
583	31
584	25
585	32
586	27
587	22
588	24
589	19
590	33
591	19
592	29
593	31
594	20
595	24
596	28
597	26
598	32
599	33
600	24
601	29
602	29
603	23
604	31
605	33
606	28
607	27
608	31
609	21
610	28
611	26
612	35
613	21
614	29
615	30
616	17
617	34
618	24
619	17
620	35
621	34
622	37
623	22
624	23
625	33
626	27
627	28
628	26
629	23
630	23
631	23
632	19
633	29
634	20
635	33
636	38
637	29
638	30
639	34
640	15
641	27
642	20
643	19
644	32
645	24
646	23
647	27
648	29
649	22
650	27
651	30
652	27
653	19
654	30
655	33
656	27
657	37
658	29
659	32
660	33
661	40
662	39
663	33
664	32
665	27
666	28
667	28
668	13
669	34
670	33
671	33
672	34
673	29
674	24
675	30
676	19
677	34
678	30
679	34
680	27
681	29
682	32
683	29
684	23
685	31
686	23
687	33
688	39
689	21
690	32
691	40
692	27
693	30
694	31
695	27
696	38
697	31
698	42
699	29
700	28
701	28
702	34
703	30
704	25
705	34
706	30
707	27
708	23
709	35
710	32
711	26
712	27
713	26
714	31
715	30
716	22
717	29
718	31
719	28
720	13
721	29
722	23
723	24
724	26
725	19
726	18
727	17
728	24
729	22
730	21
731	19
732	12
733	16
734	22
735	22
736	23
737	21
738	20
739	15
740	20
741	13
742	22
743	17
744	18
745	20
746	17
747	19
748	17
749	16
750	15
751	20
752	17
753	20
754	8
755	14
756	13
757	21
758	8
759	17
760	12
761	10
762	16
763	11
764	6
765	10
766	10
767	12
768	13
769	17
770	14
771	7
772	11
773	12
774	10
775	12
776	5
777	7
778	10
779	7
780	6
781	7
782	8
783	9
784	4
785	9
786	11
787	9
788	6
789	9
790	8
791	13
792	8
793	8
794	15
795	5
796	9
797	7
798	14
799	3
800	7
801	8
802	5
803	8
804	8
805	3
806	2
807	15
808	9
809	9
810	5
811	6
812	3
813	5
814	5
815	9
816	7
817	7
818	7
819	7
820	8
821	7
822	6
823	8
824	8
825	10
826	3
827	8
828	12
829	5
830	8
831	5
832	10
833	7
834	7
835	6
836	10
837	10
838	12
839	8
840	11
841	8
842	9
843	14
844	10
845	10
846	18
847	14
848	16
849	13
850	14
851	12
852	20
853	24
854	14
855	25
856	21
857	28
858	36
859	22
860	28
861	26
862	38
863	38
864	32
865	45
866	44
867	54
868	53
869	43
870	59
871	58
872	58
873	61
874	77
875	65
876	83
877	61
878	71
879	74
880	74
881	89
882	71
883	93
884	102
885	86
886	89
887	94
888	108
889	100
890	99
891	92
892	115
893	101
894	106
895	113
896	92
897	119
898	117
899	93
900	97
901	99
902	84
903	89
904	102
905	74
906	68
907	88
908	85
909	78
910	83
911	67
912	76
913	61
914	55
915	64
916	56
917	62
918	39
919	38
920	45
921	34
922	40
923	40
924	40
925	32
926	35
927	34
928	26
929	29
930	24
931	18
932	16
933	25
934	20
935	22
936	13
937	11
938	12
939	9
940	15
941	10
942	7
943	11
944	6
945	5
946	5
947	9
948	9
949	6
950	2
951	1
952	7
953	3
954	4
955	7
956	3
957	4
958	3
959	5
960	4
961	1
962	2
963	4
964	1
965	2
966	3
967	2
968	4
969	2
970	2
971	4
972	4
973	3
974	0
975	2
976	0
977	1
978	3
979	1
980	2
981	4
982	2
983	3
984	2
985	3
986	2
987	1
988	2
989	3
990	6
991	6
992	3
993	3
994	5
995	5
996	0
997	6
998	6
999	1
1000	5
1001	7
1002	3
1003	7
1004	4
1005	3
1006	3
1007	4
1008	2
1009	6
1010	1
1011	3
1012	1
1013	4
1014	6
1015	5
1016	2
1017	0
1018	6
1019	2
1020	0
1021	0
1022	0
1023	0
