0	0
1	2
2	4
3	3
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	1
32	1
33	0
34	4
35	0
36	3
37	11
38	26
39	45
40	118
41	200
42	193
43	258
44	261
45	297
46	262
47	270
48	331
49	333
50	334
51	361
52	361
53	395
54	377
55	425
56	420
57	427
58	384
59	441
60	408
61	339
62	307
63	323
64	306
65	294
66	271
67	247
68	211
69	230
70	207
71	226
72	259
73	268
74	309
75	300
76	308
77	313
78	327
79	351
80	350
81	325
82	326
83	363
84	296
85	302
86	282
87	296
88	256
89	302
90	314
91	296
92	291
93	322
94	318
95	328
96	320
97	352
98	317
99	359
100	333
101	361
102	327
103	354
104	362
105	367
106	357
107	391
108	357
109	405
110	384
111	380
112	351
113	380
114	402
115	373
116	415
117	410
118	389
119	422
120	383
121	444
122	425
123	460
124	449
125	456
126	440
127	414
128	422
129	413
130	461
131	518
132	480
133	506
134	475
135	493
136	513
137	525
138	478
139	563
140	505
141	531
142	525
143	506
144	517
145	504
146	480
147	532
148	485
149	514
150	516
151	557
152	521
153	518
154	520
155	525
156	465
157	522
158	527
159	539
160	496
161	528
162	469
163	525
164	471
165	512
166	486
167	489
168	458
169	498
170	470
171	501
172	443
173	452
174	444
175	431
176	447
177	412
178	433
179	454
180	432
181	453
182	386
183	430
184	406
185	387
186	409
187	392
188	387
189	436
190	388
191	436
192	384
193	406
194	346
195	392
196	390
197	395
198	361
199	366
200	328
201	364
202	372
203	379
204	338
205	388
206	350
207	364
208	302
209	325
210	351
211	315
212	331
213	332
214	340
215	331
216	326
217	335
218	310
219	349
220	305
221	324
222	271
223	329
224	296
225	307
226	324
227	345
228	280
229	339
230	284
231	291
232	280
233	299
234	279
235	296
236	283
237	325
238	289
239	268
240	271
241	301
242	277
243	286
244	288
245	302
246	287
247	297
248	282
249	315
250	288
251	254
252	265
253	283
254	282
255	278
256	276
257	281
258	276
259	254
260	288
261	277
262	269
263	280
264	256
265	280
266	267
267	291
268	251
269	272
270	259
271	274
272	275
273	272
274	276
275	283
276	229
277	252
278	279
279	277
280	265
281	256
282	276
283	235
284	251
285	264
286	284
287	262
288	279
289	268
290	275
291	267
292	262
293	270
294	258
295	283
296	257
297	288
298	264
299	245
300	264
301	259
302	267
303	252
304	282
305	244
306	251
307	284
308	283
309	275
310	294
311	282
312	253
313	281
314	306
315	272
316	262
317	285
318	239
319	267
320	271
321	261
322	225
323	264
324	212
325	267
326	260
327	231
328	217
329	221
330	212
331	189
332	201
333	222
334	204
335	193
336	193
337	197
338	158
339	172
340	167
341	159
342	158
343	166
344	174
345	146
346	135
347	173
348	146
349	132
350	124
351	159
352	110
353	116
354	111
355	117
356	111
357	104
358	120
359	107
360	113
361	106
362	115
363	115
364	94
365	113
366	96
367	92
368	110
369	107
370	90
371	93
372	92
373	80
374	87
375	108
376	100
377	88
378	98
379	88
380	92
381	92
382	91
383	105
384	97
385	115
386	86
387	102
388	91
389	89
390	105
391	104
392	103
393	105
394	103
395	118
396	115
397	99
398	116
399	98
400	96
401	115
402	109
403	83
404	80
405	113
406	106
407	119
408	96
409	120
410	105
411	105
412	92
413	104
414	110
415	108
416	122
417	127
418	118
419	102
420	138
421	125
422	117
423	121
424	108
425	131
426	162
427	136
428	154
429	144
430	147
431	156
432	146
433	185
434	161
435	195
436	179
437	180
438	199
439	219
440	227
441	243
442	248
443	266
444	296
445	297
446	290
447	369
448	386
449	424
450	448
451	469
452	495
453	527
454	535
455	599
456	690
457	679
458	729
459	779
460	848
461	892
462	845
463	1090
464	1045
465	1062
466	1064
467	1216
468	1171
469	1267
470	1242
471	1318
472	1293
473	1369
474	1303
475	1399
476	1401
477	1476
478	1305
479	1374
480	1351
481	1426
482	1256
483	1295
484	1174
485	1207
486	1154
487	1047
488	1115
489	1008
490	911
491	890
492	818
493	797
494	771
495	684
496	633
497	520
498	505
499	464
500	425
501	387
502	336
503	309
504	276
505	231
506	193
507	192
508	178
509	148
510	120
511	123
512	107
513	106
514	70
515	69
516	64
517	59
518	45
519	46
520	36
521	46
522	41
523	33
524	27
525	30
526	26
527	36
528	31
529	40
530	29
531	23
532	31
533	26
534	26
535	27
536	26
537	20
538	32
539	31
540	20
541	36
542	15
543	19
544	23
545	23
546	17
547	24
548	21
549	16
550	23
551	34
552	18
553	32
554	23
555	23
556	22
557	24
558	28
559	22
560	30
561	23
562	27
563	29
564	22
565	23
566	26
567	25
568	25
569	35
570	16
571	27
572	19
573	23
574	26
575	21
576	24
577	19
578	19
579	25
580	12
581	21
582	19
583	28
584	14
585	16
586	21
587	10
588	22
589	25
590	19
591	24
592	24
593	33
594	25
595	22
596	29
597	27
598	18
599	21
600	35
601	13
602	26
603	26
604	18
605	20
606	22
607	16
608	19
609	26
610	17
611	13
612	21
613	15
614	16
615	18
616	11
617	25
618	23
619	19
620	13
621	14
622	12
623	18
624	24
625	17
626	12
627	18
628	16
629	16
630	13
631	23
632	26
633	23
634	14
635	18
636	16
637	20
638	15
639	20
640	26
641	23
642	16
643	21
644	16
645	12
646	14
647	23
648	19
649	8
650	16
651	16
652	18
653	21
654	12
655	11
656	25
657	16
658	18
659	15
660	25
661	18
662	17
663	17
664	20
665	12
666	10
667	9
668	13
669	16
670	10
671	8
672	20
673	21
674	9
675	14
676	10
677	9
678	12
679	17
680	5
681	7
682	17
683	13
684	22
685	21
686	8
687	11
688	11
689	8
690	12
691	13
692	10
693	12
694	11
695	16
696	10
697	16
698	10
699	9
700	6
701	7
702	3
703	10
704	9
705	13
706	5
707	8
708	11
709	13
710	15
711	14
712	5
713	11
714	7
715	13
716	14
717	6
718	6
719	10
720	13
721	10
722	4
723	11
724	13
725	13
726	12
727	18
728	14
729	12
730	11
731	9
732	11
733	7
734	13
735	8
736	10
737	8
738	7
739	13
740	11
741	16
742	9
743	7
744	5
745	9
746	5
747	8
748	9
749	11
750	8
751	9
752	5
753	9
754	6
755	6
756	4
757	9
758	3
759	13
760	5
761	6
762	14
763	5
764	4
765	13
766	7
767	6
768	5
769	9
770	12
771	8
772	9
773	9
774	7
775	13
776	5
777	6
778	4
779	10
780	6
781	9
782	4
783	5
784	8
785	9
786	10
787	8
788	9
789	5
790	2
791	10
792	5
793	7
794	3
795	8
796	8
797	7
798	6
799	8
800	5
801	6
802	8
803	3
804	9
805	10
806	4
807	11
808	3
809	3
810	11
811	7
812	6
813	6
814	10
815	4
816	5
817	11
818	7
819	10
820	4
821	7
822	5
823	9
824	8
825	7
826	3
827	5
828	6
829	8
830	6
831	8
832	6
833	6
834	5
835	3
836	1
837	4
838	8
839	6
840	5
841	7
842	4
843	6
844	3
845	5
846	6
847	3
848	6
849	7
850	3
851	6
852	6
853	7
854	1
855	8
856	5
857	8
858	6
859	4
860	2
861	6
862	7
863	7
864	5
865	8
866	9
867	6
868	7
869	3
870	5
871	4
872	6
873	7
874	9
875	5
876	5
877	5
878	8
879	5
880	3
881	6
882	7
883	4
884	2
885	5
886	4
887	5
888	7
889	6
890	5
891	8
892	2
893	7
894	8
895	4
896	9
897	5
898	3
899	9
900	11
901	4
902	5
903	3
904	3
905	0
906	2
907	5
908	7
909	5
910	6
911	12
912	5
913	3
914	9
915	8
916	11
917	6
918	4
919	6
920	9
921	3
922	3
923	4
924	6
925	8
926	5
927	5
928	8
929	1
930	5
931	5
932	8
933	5
934	8
935	3
936	6
937	14
938	4
939	6
940	7
941	4
942	2
943	4
944	5
945	9
946	9
947	8
948	6
949	4
950	8
951	5
952	5
953	7
954	4
955	5
956	7
957	7
958	4
959	4
960	5
961	4
962	4
963	1
964	4
965	4
966	3
967	6
968	6
969	4
970	2
971	4
972	3
973	6
974	3
975	2
976	1
977	2
978	1
979	4
980	0
981	1
982	2
983	0
984	5
985	4
986	1
987	1
988	2
989	5
990	2
991	5
992	1
993	1
994	0
995	4
996	0
997	0
998	2
999	1
1000	3
1001	2
1002	1
1003	0
1004	3
1005	0
1006	1
1007	1
1008	2
1009	1
1010	0
1011	1
1012	2
1013	0
1014	0
1015	2
1016	4
1017	1
1018	1
1019	2
1020	0
1021	0
1022	0
1023	0
